mobile_contig_name	mobile_contig_length (bp)	mobile_contig_read_count (reads)	mobile_contig_read_depth (reads/kbp)	mobile_contig_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
VIVO4-FEC-JUN22-F6-k141_75846	71799	7674	106.88171144444908	45.11356856097033	VIVO4-FEC-JUN22-F6-bin_31	2978795	480631	161.35081467506157	41680	0.00962184779730366	1265	0.0059146835502040815	0.6147138964161915	0.2795992610996286	0.021154145854829436	2.198553365264984
VIVO4-FEC-JUN22-F6-k141_83711	8971	685	76.35715081930665	69.13713369312579	VIVO4-FEC-JUN22-F6-bin_4	6327946	431821	68.24031052098105	117979	0.0059392673471267855	316	0.0055665159975656	0.9372395065291159	1.0131421320521248	0.005494309062333231	0.9250819572874068
VIVO4-FEC-JUN22-F6-k141_71112	13107	445	33.95132372014954	27.484404916311533	VIVO4-FEC-JUN22-F6-bin_32	2908481	127474	43.828376393038155	36174	0.008733737454693838	170	0.004459430407897442	0.510598175297882	0.6270915598114022	0.007111290748736302	0.8142322557354215
VIVO4-FEC-JUN22-F6-k141_44095	6154	198	32.174195645108874	20.050585691879444	VIVO4-FEC-JUN22-F6-bin_34	2421546	93492	38.608393150491466	12487	0.004279541939356575	43	0.002885481141744604	0.6742499974608108	0.5193323020133048	0.00555613646707206	1.2983016747599443
VIVO4-FEC-JUN22-F6-k141_60981	42451	2084	49.091894183882594	40.245125752828756	VIVO4-FEC-JUN22-F6-bin_3	6897606	415079	60.1772557029207	93631	0.0039716052202113045	787	0.0026877472357853256	0.6767407853397693	0.6687763554973056	0.00401890290183286	1.0119089584686967
VIVO4-FEC-JUN22-F6-k141_83414	6032	1339	221.98275862068965	167.92851545006715	VIVO4-FEC-JUN22-F6-bin_40	1902084	398600	209.55961986957465	52563	0.029189607462442358	466	0.040615788740042146	1.3914468974035232	0.8013400461147153	0.050684835903268735	1.7364000515760216
VIVO4-FEC-JUN22-F6-k141_77859	5285	184	34.815515610217595	32.32869306663063	VIVO4-FEC-JUN22-F6-bin_3	6897606	415079	60.1772557029207	93631	0.0039716052202113045	78	0.0021396918267863143	0.5387473598578044	0.5372244494868442	0.003982863826897946	1.0028347748737327
VIVO4-FEC-JUN22-F6-k141_78607	6024	3139	521.0823373173971	381.6330240340083	VIVO4-FEC-JUN22-F6-bin_23	4209085	1078353	256.19653677699546	277710	0.03182730020726577	1133	0.04468453578299054	1.4039687781243104	1.4896103937821696	0.02999746508852898	0.9425073723872105
VIVO4-FEC-JUN22-F6-k141_3088	7370	2459	333.64993215739486	273.4758742174296	VIVO4-FEC-JUN22-F6-bin_29	3144153	1340648	426.3940081796274	292678	0.060085199442373706	1168	0.05040477535428611	0.8388883755412703	0.6413689427413861	0.07858936096724972	1.3079653840980077
VIVO4-FEC-JUN22-F6-k141_35254	19767	1169	59.138968988718574	42.21015945474743	VIVO4-FEC-JUN22-F6-bin_9	5945465	309764	52.100886978562656	71551	0.004062362747034643	566	0.004816037302587316	1.185526158662917	0.8101620126374269	0.005944536064964385	1.4633198547578377
VIVO4-FEC-JUN22-F6-k141_113584	9712	605	62.29406919275124	53.065318201232536	VIVO4-FEC-JUN22-F6-bin_3	6897606	415079	60.1772557029207	93631	0.0039716052202113045	299	0.004463382756813057	1.1238233684705419	0.8818168522539823	0.005061575706343505	1.2744407930036434
VIVO4-FEC-JUN22-F6-k141_48676	21598	784	36.29965737568293	30.529286702284168	VIVO4-FEC-JUN22-F6-bin_32	2908481	127474	43.828376393038155	36174	0.008733737454693838	455	0.007243219206604602	0.829337868716425	0.6965643999336818	0.01039849180821502	1.190611907234111
VIVO4-FEC-JUN22-F6-k141_90768	25367	14979	590.4915835534356	391.5383017760415	VIVO4-FEC-JUN22-F6-bin_40	1902084	398600	209.55961986957465	52563	0.029189607462442358	3566	0.07390648327755801	2.5319450894518503	1.868386199687356	0.03955632047053498	1.3551508193945825
VIVO4-FEC-JUN22-F6-k141_95451	6827	84	12.304086714515893	6.562179581075143	VIVO4-FEC-JUN22-F6-bin_44	1040524	17464	16.78385121342708	700	0.00129918595230041	8	0.0011261804459434352	0.8668354548856985	0.3909817536886528	0.002880391310639619	2.21707393428896
VIVO4-FEC-JUN22-F6-k141_18118	16913	2099	124.10571749541772	112.09286845073373	VIVO4-FEC-JUN22-F6-bin_13	5059067	674927	133.40938161127337	196497	0.015467014485754566	1381	0.016139965373756088	1.0435087772511833	0.8402172852981851	0.01920927557212557	1.2419510946871941
VIVO4-FEC-JUN22-F6-k141_72812	5752	267	46.41863699582754	43.25372992793021	VIVO4-FEC-JUN22-F6-bin_4	6327946	431821	68.24031052098105	117979	0.0059392673471267855	164	0.00450569931775101	0.758628809651196	0.6338442717758661	0.007108527312437828	1.1968693943162352
VIVO4-FEC-JUN22-F6-k141_40915	6082	204	33.54159815850049	14.636333741891123	VIVO4-FEC-JUN22-F6-bin_42	1172829	37701	32.14535111256628	2709	0.003962799992649645	24	0.0033645743510676263	0.8490396581478674	0.4553172771589195	0.00738951610196265	1.8647209335997301
VIVO4-FEC-JUN22-F6-k141_89443	5764	321	55.690492713393475	45.21406339107193	VIVO4-FEC-JUN22-F6-bin_3	6897606	415079	60.1772557029207	93631	0.0039716052202113045	164	0.004124976632032532	1.0386169831383865	0.751348044421997	0.005490100976047428	1.3823380400722038
VIVO4-FEC-JUN22-F6-k141_29725	6001	239	39.82669555074154	20.256681357704746	VIVO4-FEC-JUN22-F6-bin_34	2421546	93492	38.608393150491466	12487	0.004279541939356575	59	0.004060090007601373	0.9487206960780022	0.5246704072543585	0.0077383628873756065	1.8082222343027352
VIVO4-FEC-JUN22-F6-k141_2191	8380	1341	160.02386634844868	134.7223515459219	VIVO4-FEC-JUN22-F6-bin_2	6957970	1395056	200.4975589144535	377700	0.0157394004784767	820	0.014063301313402924	0.8935093387219033	0.6719401087741125	0.020929397024773547	1.329745504181945
VIVO4-FEC-JUN22-F6-k141_38159	5133	256	49.87336840054549	41.952304007517675	VIVO4-FEC-JUN22-F6-bin_9	5945465	309764	52.100886978562656	71551	0.004062362747034643	143	0.004685748192949114	1.153453909641505	0.8052128560647979	0.0058192664928986655	1.4324832259616622
VIVO4-FEC-JUN22-F6-k141_47362	10146	420	41.39562389118865	4.679505309438717	VIVO4-FEC-JUN22-F6-bin_46	586553	18271	31.149785270896235	258	0.001598785650088179	13	0.0021844456007241515	1.366315491137709	0.15022592511450977	0.014541069386386251	9.095071240840984
VIVO4-FEC-JUN22-F6-k141_37831	6158	123	19.97401753816174	4.699768832508645	VIVO4-FEC-JUN22-F6-bin_46	586553	18271	31.149785270896235	258	0.001598785650088179	8	0.002214843487140904	1.3853286005029801	0.1508764439830575	0.014679849475970003	9.181874677922181
VIVO4-FEC-JUN22-F6-k141_20457	7152	482	67.3937360178971	48.96361229055381	VIVO4-FEC-JUN22-F6-bin_22	4328406	567311	131.06695628829644	90416	0.00977207175635608	178	0.005749955798216198	0.5884070380957074	0.3735770912605376	0.015391617775100943	1.5750618864510204
VIVO4-FEC-JUN22-F6-k141_28678	5162	1496	289.81015110422317	183.72869956796035	VIVO4-FEC-JUN22-F6-bin_22	4328406	567311	131.06695628829644	90416	0.00977207175635608	504	0.022557166534502886	2.3083300140352483	1.4017926773536153	0.016091656704247878	1.6466985819850668
VIVO4-FEC-JUN22-F6-k141_97075	12622	650	51.49738551735066	41.13209705858679	VIVO4-FEC-JUN22-F6-bin_3	6897606	415079	60.1772557029207	93631	0.0039716052202113045	250	0.002871530606045425	0.7230151152567598	0.6835156668101507	0.004201118928914038	1.0577886511818317
VIVO4-FEC-JUN22-F6-k141_23072	57956	3131	54.023742149216645	41.29203221596177	VIVO4-FEC-JUN22-F6-bin_3	6897606	415079	60.1772557029207	93631	0.0039716052202113045	1560	0.0039023643124320765	0.9825660145104895	0.6861734011236684	0.00568714016900337	1.431950018612573
VIVO4-FEC-JUN22-F6-k141_98337	5326	1048	196.7705595193391	152.2039824626411	VIVO4-FEC-JUN22-F6-bin_2	6957970	1395056	200.4975589144535	377700	0.0157394004784767	584	0.015759017329549662	1.0012463531314162	0.7591313494623749	0.020759276165725957	1.3189369057680331
VIVO4-FEC-JUN22-F6-k141_57526	10224	6857	670.6768388106416	561.5539162253635	VIVO4-FEC-JUN22-F6-bin_29	3144153	1340648	426.3940081796274	292678	0.060085199442373706	2748	0.08548545275086954	1.4227372721439764	1.3169836007376472	0.0649100358599673	1.0802999151599884
VIVO4-FEC-JUN22-F6-k141_37548	7284	8662	1189.1817682591982	762.1636622378832	VIVO4-FEC-JUN22-F6-bin_35	2419764	1333826	551.2215240825138	160615	0.05577032492589118	2215	0.12566975899468244	2.253344572793419	1.382681243274152	0.0908884528563502	1.6296920087362723
VIVO4-FEC-JUN22-F6-k141_22991	9207	628	68.20897143477788	61.27980608267346	VIVO4-FEC-JUN22-F6-bin_4	6327946	431821	68.24031052098105	117979	0.0059392673471267855	283	0.004857418560522731	0.8178481076243493	0.8980001060199231	0.005409151433234869	0.9107438876028424
VIVO4-FEC-JUN22-F6-k141_68107	12348	1043	84.46712018140589	60.60344191877293	VIVO4-FEC-JUN22-F6-bin_22	4328406	567311	131.06695628829644	90416	0.00977207175635608	353	0.006604654352295287	0.675870431262378	0.4623853611544078	0.014283874246809785	1.4617037822628633
VIVO4-FEC-JUN22-F6-k141_80805	10539	329	31.21738305342063	26.70620053125002	VIVO4-FEC-JUN22-F6-bin_3	6897606	415079	60.1772557029207	93631	0.0039716052202113045	148	0.002035935089783392	0.5126227247921364	0.44379226369330493	0.004587585806115769	1.155096126566097
VIVO4-FEC-JUN22-F6-k141_85754	12590	454	36.060365369340744	31.629218777345482	VIVO4-FEC-JUN22-F6-bin_3	6897606	415079	60.1772557029207	93631	0.0039716052202113045	207	0.002383670556653728	0.6001781205552217	0.5256008837207636	0.004535134225383271	1.1418894814379321
VIVO4-FEC-JUN22-F6-k141_15300	8525	1999	234.4868035190616	207.6584470986043	VIVO4-FEC-JUN22-F6-bin_23	4209085	1078353	256.19653677699546	277710	0.03182730020726577	1192	0.03321958262207133	1.0437449109958663	0.8105435370477283	0.040984328544606256	1.2877098678715466
VIVO4-FEC-JUN22-F6-k141_61042	10043	529	52.67350393308772	45.62688133334355	VIVO4-FEC-JUN22-F6-bin_27	3512135	238032	67.77416016183888	47532	0.007725972761134838	259	0.007342857504220505	0.9504120362886113	0.6732194279411279	0.010907079028715476	1.41174184351038
VIVO4-FEC-JUN22-F6-k141_31155	9238	693	75.01623728079672	71.74280147218013	VIVO4-FEC-JUN22-F6-bin_4	6327946	431821	68.24031052098105	117979	0.0059392673471267855	526	0.008997979964924966	1.5149983051828575	1.0513258354843242	0.008558697657020652	1.441035932009536
VIVO4-FEC-JUN22-F6-k141_28277	9781	2475	253.04161128718945	220.44642068070405	VIVO4-FEC-JUN22-F6-bin_23	4209085	1078353	256.19653677699546	277710	0.03182730020726577	1542	0.03745531196436608	1.1768296940189575	0.8604582382492943	0.043529494285014236	1.3676778740748172
VIVO4-FEC-JUN22-F6-k141_109791	7342	7039	958.7305911195859	611.2552093153835	VIVO4-FEC-JUN22-F6-bin_35	2419764	1333826	551.2215240825138	160615	0.05577032492589118	1541	0.08673916704726192	1.5552924814858586	1.108910270390463	0.07822018549500839	1.4025413263944415
VIVO4-FEC-JUN22-F6-k141_50534	5665	406	71.66813768755516	25.815942070248365	VIVO4-FEC-JUN22-F6-bin_30	2986386	262026	87.74016486817176	25746	0.005883471040247566	67	0.003960307858231588	0.6731243905408847	0.2942317479005928	0.013459825074925604	2.2877354172137196
VIVO4-FEC-JUN22-F6-k141_96845	9357	469	50.12290263973496	28.64165865127712	VIVO4-FEC-JUN22-F6-bin_34	2421546	93492	38.608393150491466	12487	0.004279541939356575	116	0.0051195128377222125	1.1962758889312175	0.7418505748124492	0.006901002724189438	1.612556395516245
VIVO4-FEC-JUN22-F6-k141_22910	32462	17002	523.7508471443534	416.9375061172777	VIVO4-FEC-JUN22-F6-bin_29	3144153	1340648	426.3940081796274	292678	0.060085199442373706	7073	0.06929864026779838	1.1533396062746044	0.9778221506847113	0.07087039316840246	1.1794983427886028
VIVO4-FEC-JUN22-F6-k141_67915	8120	1047	128.9408866995074	112.61663982569155	VIVO4-FEC-JUN22-F6-bin_13	5059067	674927	133.40938161127337	196497	0.015467014485754566	545	0.013266917912133842	0.8577555755412877	0.8441433313425628	0.015716428027730257	1.0161255129233508
VIVO4-FEC-JUN22-F6-k141_110630	6574	393	59.78095527836933	10.627725382821215	VIVO4-FEC-JUN22-F6-bin_21	4505603	427831	94.95532562456124	14282	0.0014309544768207798	24	0.0008102678732482876	0.5662429422971572	0.11192342623142178	0.007239484177091875	5.05919950240219
VIVO4-FEC-JUN22-F6-k141_42827	49164	21731	442.0104141241559	364.546216123414	VIVO4-FEC-JUN22-F6-bin_29	3144153	1340648	426.3940081796274	292678	0.060085199442373706	9732	0.06295804285186181	1.0478128297176308	0.8549515451207778	0.07363931115297045	1.2255815381556014
VIVO4-FEC-JUN22-F6-k141_44256	16510	758	45.911568746214414	27.368210079860177	VIVO4-FEC-JUN22-F6-bin_30	2986386	262026	87.74016486817176	25746	0.005883471040247566	245	0.0049690466059792585	0.8445773884135869	0.31192339473011577	0.015930342801887647	2.7076436159728807
VIVO4-FEC-JUN22-F6-k141_26874	5071	81	15.973180832183	2.3489971812033827	VIVO4-FEC-JUN22-F6-bin_44	1040524	17464	16.78385121342708	700	0.00129918595230041	5	0.0009475983416061713	0.7293785311704623	0.13995579151250967	0.006770697599330658	5.211492309736023
VIVO4-FEC-JUN22-F6-k141_52012	6211	4282	689.4219932378039	405.97479933553143	VIVO4-FEC-JUN22-F6-bin_35	2419764	1333826	551.2215240825138	160615	0.05577032492589118	994	0.0661381197177049	1.1859016386508539	0.7365002664060701	0.08980053739890922	1.6101849418707552
VIVO4-FEC-JUN22-F6-k141_29762	8372	398	47.539417104634495	18.551967650589074	VIVO4-FEC-JUN22-F6-bin_33	2674744	142512	53.28061302315287	13051	0.00367168635997371	80	0.003572551888919004	0.9730002888766851	0.3481935848322052	0.010260246151980715	2.7944233646509447
VIVO4-FEC-JUN22-F6-k141_51096	7449	564	75.71486105517519	24.906204294465525	VIVO4-FEC-JUN22-F6-bin_30	2986386	262026	87.74016486817176	25746	0.005883471040247566	100	0.004495273134304704	0.7640512043916767	0.2838632037207442	0.015836054393041425	2.691617632637327
VIVO4-FEC-JUN22-F6-k141_6100	5456	1061	194.46480938416423	167.642077055314	VIVO4-FEC-JUN22-F6-bin_2	6957970	1395056	200.4975589144535	377700	0.0157394004784767	625	0.016463535474248045	1.0460077877020528	0.8361302649417394	0.019690156144982034	1.251010556082356
VIVO4-FEC-JUN22-F6-k141_45671	6411	1541	240.3681172983934	170.53485374643913	VIVO4-FEC-JUN22-F6-bin_19	4591512	1307324	284.7262513960543	248089	0.023886948173291775	674	0.022896990078791816	0.9585565268816197	0.5989432056590563	0.0382289837541387	1.6004130572394715
VIVO4-FEC-JUN22-F6-k141_20774	6376	215	33.72020075282309	32.360515238596356	VIVO4-FEC-JUN22-F6-bin_4	6327946	431821	68.24031052098105	117979	0.0059392673471267855	119	0.0029494150268238677	0.49659576753194884	0.4742140677781184	0.006219585683408867	1.0471974605449763
VIVO4-FEC-JUN22-F6-k141_88972	12295	434	35.29890199267995	17.21040992677928	VIVO4-FEC-JUN22-F6-bin_33	2674744	142512	53.28061302315287	13051	0.00367168635997371	98	0.002979993526408022	0.8116144011901276	0.32301448782694314	0.009225572346478065	2.51262538299816
VIVO4-FEC-JUN22-F6-k141_67134	12047	346	28.720843363492985	3.6278960038096404	VIVO4-FEC-JUN22-F6-bin_46	586553	18271	31.149785270896235	258	0.001598785650088179	12	0.0016982243953449433	1.0621964209218915	0.11646616412470889	0.01458126837187262	9.120214689860651
VIVO4-FEC-JUN22-F6-k141_92635	7258	226	31.13805456048498	26.71721965374946	VIVO4-FEC-JUN22-F6-bin_3	6897606	415079	60.1772557029207	93631	0.0039716052202113045	139	0.0027765113496948167	0.6990904673921986	0.44397537477689836	0.006253750787619783	1.5746154113693758
VIVO4-FEC-JUN22-F6-k141_97887	21876	1097	50.14627902724447	21.54573965809363	VIVO4-FEC-JUN22-F6-bin_33	2674744	142512	53.28061302315287	13051	0.00367168635997371	226	0.003862409374183328	1.051944255448601	0.40438235289693497	0.009551379644817837	2.6013604399713013
VIVO4-FEC-JUN22-F6-k141_56636	12914	534	41.350472355583086	13.001021875991189	VIVO4-FEC-JUN22-F6-bin_21	4505603	427831	94.95532562456124	14282	0.0014309544768207798	72	0.0012374247325540287	0.8647547861223891	0.1369172480898568	0.009037756380714903	6.315893710884863
VIVO4-FEC-JUN22-F6-k141_17280	6218	1010	162.43165004824704	120.29251911567013	VIVO4-FEC-JUN22-F6-bin_19	4591512	1307324	284.7262513960543	248089	0.023886948173291775	491	0.017197885402819933	0.7199699718044791	0.42248482015921746	0.04070651673671671	1.7041321662945228
VIVO4-FEC-JUN22-F6-k141_9688	21916	4967	226.63807264099287	175.7275847691452	VIVO4-FEC-JUN22-F6-bin_2	6957970	1395056	200.4975589144535	377700	0.0157394004784767	2644	0.01733874290955159	1.10161393588415	0.8764574776899059	0.019782754270351616	1.2568937614494349
VIVO4-FEC-JUN22-F6-k141_7696	9531	2356	247.19336900640016	123.83121331629914	VIVO4-FEC-JUN22-F6-bin_18	4603659	802873	174.39888575587375	108171	0.010357243043762562	792	0.018050264271857783	1.742767278472642	0.7100458972521189	0.0254212640925219	2.454443135601741
VIVO4-FEC-JUN22-F6-k141_1999	13347	381	28.545740615868734	25.757551997574577	VIVO4-FEC-JUN22-F6-bin_3	6897606	415079	60.1772557029207	93631	0.0039716052202113045	194	0.0021072675825411073	0.5305833449450932	0.4280280264811816	0.004923200006001836	1.2395995404950906
VIVO4-FEC-JUN22-F6-k141_61775	6071	3683	606.6545873826387	404.8101775325926	VIVO4-FEC-JUN22-F6-bin_19	4591512	1307324	284.7262513960543	248089	0.023886948173291775	1083	0.03885192127503339	1.626491630206411	1.4217522112827647	0.02732678800617412	1.1440049941887707
VIVO4-FEC-JUN22-F6-k141_107354	17907	9810	547.8304573630423	299.52203476222996	VIVO4-FEC-JUN22-F6-bin_40	1902084	398600	209.55961986957465	52563	0.029189607462442358	1930	0.05666368089232051	1.9412279169984883	1.4292926993694968	0.03964456049997074	1.358173814121363
VIVO4-FEC-JUN22-F6-k141_58779	19143	1734	90.58141357154051	80.91462239987412	VIVO4-FEC-JUN22-F6-bin_13	5059067	674927	133.40938161127337	196497	0.015467014485754566	1130	0.011668042788973121	0.7543823534735565	0.6065137355605332	0.019237887132415307	1.2438009384509072
VIVO4-FEC-JUN22-F6-k141_83678	6452	1230	190.63856168629883	133.41122609566503	VIVO4-FEC-JUN22-F6-bin_40	1902084	398600	209.55961986957465	52563	0.029189607462442358	373	0.030393784558474555	1.0412536241736579	0.636626589505637	0.047741933905205564	1.6355798537761799
VIVO4-FEC-JUN22-F6-k141_30394	21755	5591	256.99839117444265	134.81543324299932	VIVO4-FEC-JUN22-F6-bin_24	4063561	678587	166.9931865179334	58849	0.007235367183781276	1302	0.014728045360501488	2.035562948832192	0.8073109810891685	0.018243335846406326	2.5214111990474235
VIVO4-FEC-JUN22-F6-k141_64873	5797	476	82.11143695014663	72.54016515841174	VIVO4-FEC-JUN22-F6-bin_27	3512135	238032	67.77416016183888	47532	0.007725972761134838	288	0.014145489685110273	1.8309007968897495	1.0703218599122741	0.013216108364141669	1.7106076830382724
VIVO4-FEC-JUN22-F6-k141_104439	11108	1070	96.32697155203456	27.710498665653777	VIVO4-FEC-JUN22-F6-bin_20	4570106	434102	94.987293511354	25188	0.002430004627051793	84	0.0016546919027414253	0.6809418732461358	0.29172847905537486	0.00567202731834535	2.3341631761528565
VIVO4-FEC-JUN22-F6-k141_23476	8320	447	53.72596153846154	23.505108173076923	VIVO4-FEC-JUN22-F6-bin_33	2674744	142512	53.28061302315287	13051	0.00367168635997371	98	0.004403728414325316	1.1993748873356513	0.44115686437134044	0.009982228023586892	2.7187038992236707
VIVO4-FEC-JUN22-F6-k141_57690	6927	357	51.537462104807275	47.38515473143418	VIVO4-FEC-JUN22-F6-bin_4	6327946	431821	68.24031052098105	117979	0.0059392673471267855	194	0.004425820314540256	0.7451795071459979	0.6943865637432176	0.006373712490463616	1.0731479352494546
VIVO4-FEC-JUN22-F6-k141_16483	6718	11764	1751.1164036915748	762.8917553509132	VIVO4-FEC-JUN22-F6-bin_26	3632978	1951200	537.0800483790433	120822	0.018694917423030446	1554	0.06367196412813779	3.4058435609723365	1.4204432982632482	0.04482541767488249	2.397732852227613
VIVO4-FEC-JUN22-F6-k141_65276	6405	126	19.672131147540984	17.85063752276867	VIVO4-FEC-JUN22-F6-bin_3	6897606	415079	60.1772557029207	93631	0.0039716052202113045	49	0.0011091200663018031	0.2792624152716754	0.296634290052916	0.003739015021169499	0.9414367274324836
VIVO4-FEC-JUN22-F6-k141_37178	134356	14588	108.5772127779928	41.46749300618896	VIVO4-FEC-JUN22-F6-bin_14	5055264	663786	131.30590212499288	43879	0.0034747103014108553	2036	0.0029976219994947944	0.8626969558520184	0.31580829448713715	0.00949190395509668	2.731710885722655
VIVO4-FEC-JUN22-F6-k141_40836	77908	9843	126.34132566617035	46.8680213090834	VIVO4-FEC-JUN22-F6-bin_14	5055264	663786	131.30590212499288	43879	0.0034747103014108553	1413	0.0035877011983928937	1.0325180769562747	0.3569376589368293	0.010051338402003257	2.8927126379203636
